date,YEAR,MO,DY,HR,ALLSKY_SFC_SW_DIFF,PRECTOTCORR,SZA,RH2M,CLRSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DWN,WS10M,PS,T2M,ALLSKY_SRF_ALB
2024-11-17 20:00:00,2024,11,17,20,-999.0,0.02,-999.0,53.9,-999.0,-999.0,5.93,84.86,4.13,-999.0
2024-11-17 21:00:00,2024,11,17,21,-999.0,0.02,-999.0,55.77,-999.0,-999.0,4.69,84.87,3.82,-999.0
2024-11-17 22:00:00,2024,11,17,22,-999.0,0.02,-999.0,64.22,-999.0,-999.0,3.0,84.89,2.5,-999.0
2024-11-17 23:00:00,2024,11,17,23,-999.0,0.03,-999.0,81.73,-999.0,-999.0,2.55,84.94,-1.16,-999.0
2024-11-18 00:00:00,2024,11,18,0,-999.0,0.04,-999.0,87.24,-999.0,-999.0,2.69,84.98,-3.1,-999.0
2024-11-18 01:00:00,2024,11,18,1,-999.0,0.05,-999.0,90.5,-999.0,-999.0,2.5,85.02,-3.49,-999.0
2024-11-18 02:00:00,2024,11,18,2,-999.0,0.07,-999.0,91.97,-999.0,-999.0,2.55,85.06,-3.52,-999.0
2024-11-18 03:00:00,2024,11,18,3,-999.0,0.21,-999.0,92.03,-999.0,-999.0,2.46,85.09,-3.37,-999.0
2024-11-18 04:00:00,2024,11,18,4,-999.0,0.62,-999.0,88.08,-999.0,-999.0,2.17,85.11,-2.25,-999.0
2024-11-18 05:00:00,2024,11,18,5,-999.0,1.39,-999.0,87.14,-999.0,-999.0,2.09,85.13,-2.01,-999.0
2024-11-18 06:00:00,2024,11,18,6,-999.0,8.79,-999.0,87.04,-999.0,-999.0,2.1,85.13,-2.07,-999.0
2024-11-18 07:00:00,2024,11,18,7,-999.0,15.75,-999.0,86.13,-999.0,-999.0,2.49,85.07,-2.21,-999.0
2024-11-18 08:00:00,2024,11,18,8,-999.0,28.44,-999.0,87.26,-999.0,-999.0,2.46,85.03,-2.67,-999.0
2024-11-18 09:00:00,2024,11,18,9,-999.0,35.72,-999.0,90.98,-999.0,-999.0,2.69,85.12,-3.23,-999.0
2024-11-18 10:00:00,2024,11,18,10,-999.0,35.99,-999.0,90.44,-999.0,-999.0,4.04,85.19,-3.15,-999.0
2024-11-18 11:00:00,2024,11,18,11,-999.0,29.2,-999.0,87.95,-999.0,-999.0,4.76,85.25,-3.04,-999.0
2024-11-18 12:00:00,2024,11,18,12,-999.0,17.17,-999.0,82.78,-999.0,-999.0,4.37,85.35,-3.07,-999.0
2024-11-18 13:00:00,2024,11,18,13,-999.0,6.86,-999.0,79.8,-999.0,-999.0,3.23,85.44,-3.66,-999.0
2024-11-18 14:00:00,2024,11,18,14,-999.0,1.55,-999.0,79.73,-999.0,-999.0,2.27,85.54,-4.52,-999.0
2024-11-18 15:00:00,2024,11,18,15,-999.0,0.43,-999.0,80.44,-999.0,-999.0,2.1,85.66,-4.95,-999.0
2024-11-18 16:00:00,2024,11,18,16,-999.0,0.33,-999.0,75.92,-999.0,-999.0,2.24,85.75,-4.11,-999.0
2024-11-18 17:00:00,2024,11,18,17,-999.0,0.58,-999.0,71.26,-999.0,-999.0,1.99,85.81,-2.4,-999.0
2024-11-18 18:00:00,2024,11,18,18,-999.0,1.29,-999.0,67.1,-999.0,-999.0,1.74,85.86,-0.91,-999.0
2024-11-18 19:00:00,2024,11,18,19,-999.0,1.59,-999.0,64.6,-999.0,-999.0,1.45,85.89,-0.23,-999.0
2024-11-18 20:00:00,2024,11,18,20,-999.0,1.11,-999.0,63.93,-999.0,-999.0,1.28,85.92,0.03,-999.0
2024-11-18 21:00:00,2024,11,18,21,-999.0,0.66,-999.0,67.02,-999.0,-999.0,1.29,85.96,-0.12,-999.0
2024-11-18 22:00:00,2024,11,18,22,-999.0,0.21,-999.0,72.85,-999.0,-999.0,1.39,86.0,-1.04,-999.0
2024-11-18 23:00:00,2024,11,18,23,-999.0,0.12,-999.0,86.42,-999.0,-999.0,1.83,86.05,-3.86,-999.0
2024-11-19 00:00:00,2024,11,19,0,-999.0,0.16,-999.0,96.02,-999.0,-999.0,2.17,86.11,-5.96,-999.0
2024-11-19 01:00:00,2024,11,19,1,-999.0,0.16,-999.0,100.0,-999.0,-999.0,2.18,86.17,-6.52,-999.0
2024-11-19 02:00:00,2024,11,19,2,-999.0,0.35,-999.0,100.0,-999.0,-999.0,2.14,86.22,-6.77,-999.0
2024-11-19 03:00:00,2024,11,19,3,-999.0,0.45,-999.0,100.0,-999.0,-999.0,2.17,86.26,-6.55,-999.0
2024-11-19 04:00:00,2024,11,19,4,-999.0,0.88,-999.0,98.47,-999.0,-999.0,2.11,86.3,-5.96,-999.0
2024-11-19 05:00:00,2024,11,19,5,-999.0,1.26,-999.0,95.82,-999.0,-999.0,1.91,86.34,-5.55,-999.0
2024-11-19 06:00:00,2024,11,19,6,-999.0,4.09,-999.0,91.81,-999.0,-999.0,1.82,86.37,-4.96,-999.0
2024-11-19 07:00:00,2024,11,19,7,-999.0,2.16,-999.0,90.75,-999.0,-999.0,1.39,86.39,-4.69,-999.0
2024-11-19 08:00:00,2024,11,19,8,-999.0,1.56,-999.0,91.28,-999.0,-999.0,1.19,86.4,-4.8,-999.0
2024-11-19 09:00:00,2024,11,19,9,-999.0,0.96,-999.0,90.03,-999.0,-999.0,1.04,86.42,-4.81,-999.0
2024-11-19 10:00:00,2024,11,19,10,-999.0,0.82,-999.0,86.09,-999.0,-999.0,0.75,86.46,-4.64,-999.0
2024-11-19 11:00:00,2024,11,19,11,-999.0,0.72,-999.0,86.28,-999.0,-999.0,0.3,86.5,-4.89,-999.0
2024-11-19 12:00:00,2024,11,19,12,-999.0,0.78,-999.0,91.27,-999.0,-999.0,0.88,86.57,-5.63,-999.0
2024-11-19 13:00:00,2024,11,19,13,-999.0,0.9,-999.0,95.11,-999.0,-999.0,1.24,86.66,-6.33,-999.0
2024-11-19 14:00:00,2024,11,19,14,-999.0,1.23,-999.0,95.27,-999.0,-999.0,1.51,86.76,-6.72,-999.0
2024-11-19 15:00:00,2024,11,19,15,-999.0,1.24,-999.0,93.96,-999.0,-999.0,1.56,86.84,-6.5,-999.0
2024-11-19 16:00:00,2024,11,19,16,-999.0,1.23,-999.0,89.93,-999.0,-999.0,1.58,86.9,-5.6,-999.0
2024-11-19 17:00:00,2024,11,19,17,-999.0,1.78,-999.0,84.17,-999.0,-999.0,1.56,86.93,-4.04,-999.0
2024-11-19 18:00:00,2024,11,19,18,-999.0,2.28,-999.0,78.03,-999.0,-999.0,1.43,86.95,-2.83,-999.0
2024-11-19 19:00:00,2024,11,19,19,-999.0,2.25,-999.0,72.64,-999.0,-999.0,1.31,86.96,-1.93,-999.0
2024-11-19 20:00:00,2024,11,19,20,-999.0,1.86,-999.0,68.81,-999.0,-999.0,1.22,86.99,-1.5,-999.0
2024-11-19 21:00:00,2024,11,19,21,-999.0,1.24,-999.0,68.51,-999.0,-999.0,1.26,87.03,-1.67,-999.0
2024-11-19 22:00:00,2024,11,19,22,-999.0,0.51,-999.0,71.31,-999.0,-999.0,1.52,87.08,-2.56,-999.0
2024-11-19 23:00:00,2024,11,19,23,-999.0,0.26,-999.0,76.76,-999.0,-999.0,1.88,87.14,-4.97,-999.0
2024-11-20 00:00:00,2024,11,20,0,-999.0,0.51,-999.0,85.3,-999.0,-999.0,2.29,87.21,-7.17,-999.0
2024-11-20 01:00:00,2024,11,20,1,-999.0,1.47,-999.0,88.69,-999.0,-999.0,2.56,87.26,-8.07,-999.0
2024-11-20 02:00:00,2024,11,20,2,-999.0,2.63,-999.0,89.41,-999.0,-999.0,2.49,87.32,-8.51,-999.0
2024-11-20 03:00:00,2024,11,20,3,-999.0,3.83,-999.0,88.12,-999.0,-999.0,2.52,87.4,-8.64,-999.0
2024-11-20 04:00:00,2024,11,20,4,-999.0,6.01,-999.0,87.67,-999.0,-999.0,2.59,87.46,-8.76,-999.0
2024-11-20 05:00:00,2024,11,20,5,-999.0,6.7,-999.0,87.48,-999.0,-999.0,2.53,87.5,-8.92,-999.0
2024-11-20 06:00:00,2024,11,20,6,-999.0,0.37,-999.0,88.78,-999.0,-999.0,2.67,87.5,-9.41,-999.0
2024-11-20 07:00:00,2024,11,20,7,-999.0,0.32,-999.0,89.81,-999.0,-999.0,2.49,87.48,-9.74,-999.0
2024-11-20 08:00:00,2024,11,20,8,-999.0,0.26,-999.0,90.62,-999.0,-999.0,2.36,87.46,-9.91,-999.0
2024-11-20 09:00:00,2024,11,20,9,-999.0,0.24,-999.0,90.81,-999.0,-999.0,2.26,87.47,-10.0,-999.0
2024-11-20 10:00:00,2024,11,20,10,-999.0,0.22,-999.0,90.94,-999.0,-999.0,2.42,87.46,-10.22,-999.0
2024-11-20 11:00:00,2024,11,20,11,-999.0,0.17,-999.0,91.27,-999.0,-999.0,2.58,87.43,-10.4,-999.0
2024-11-20 12:00:00,2024,11,20,12,-999.0,0.14,-999.0,91.08,-999.0,-999.0,2.72,87.41,-10.45,-999.0
2024-11-20 13:00:00,2024,11,20,13,-999.0,0.17,-999.0,89.61,-999.0,-999.0,2.9,87.38,-10.34,-999.0
2024-11-20 14:00:00,2024,11,20,14,-999.0,0.26,-999.0,89.01,-999.0,-999.0,3.03,87.36,-10.06,-999.0
2024-11-20 15:00:00,2024,11,20,15,-999.0,0.66,-999.0,89.02,-999.0,-999.0,3.25,87.36,-9.79,-999.0
2024-11-20 16:00:00,2024,11,20,16,-999.0,0.84,-999.0,88.43,-999.0,-999.0,3.73,87.35,-9.32,-999.0
2024-11-20 17:00:00,2024,11,20,17,-999.0,1.01,-999.0,85.99,-999.0,-999.0,4.17,87.33,-8.94,-999.0
2024-11-20 18:00:00,2024,11,20,18,-999.0,1.58,-999.0,83.39,-999.0,-999.0,4.42,87.34,-8.46,-999.0
2024-11-20 19:00:00,2024,11,20,19,-999.0,1.89,-999.0,81.18,-999.0,-999.0,4.72,87.31,-8.03,-999.0
2024-11-20 20:00:00,2024,11,20,20,-999.0,2.67,-999.0,81.19,-999.0,-999.0,4.88,87.24,-7.85,-999.0
2024-11-20 21:00:00,2024,11,20,21,-999.0,2.33,-999.0,82.59,-999.0,-999.0,4.81,87.18,-7.99,-999.0
2024-11-20 22:00:00,2024,11,20,22,-999.0,1.38,-999.0,84.76,-999.0,-999.0,4.57,87.16,-8.29,-999.0
2024-11-20 23:00:00,2024,11,20,23,-999.0,1.0,-999.0,88.02,-999.0,-999.0,4.0,87.14,-8.91,-999.0
2024-11-21 00:00:00,2024,11,21,0,-999.0,0.8,-999.0,90.87,-999.0,-999.0,3.31,87.14,-9.85,-999.0
2024-11-21 01:00:00,2024,11,21,1,-999.0,0.8,-999.0,92.15,-999.0,-999.0,3.0,87.15,-10.34,-999.0
2024-11-21 02:00:00,2024,11,21,2,-999.0,0.7,-999.0,92.28,-999.0,-999.0,2.8,87.15,-10.56,-999.0
2024-11-21 03:00:00,2024,11,21,3,-999.0,0.19,-999.0,91.32,-999.0,-999.0,2.47,87.11,-10.38,-999.0
2024-11-21 04:00:00,2024,11,21,4,-999.0,0.09,-999.0,90.34,-999.0,-999.0,2.36,87.09,-10.33,-999.0
2024-11-21 05:00:00,2024,11,21,5,-999.0,0.22,-999.0,90.18,-999.0,-999.0,2.52,87.07,-10.52,-999.0
2024-11-21 06:00:00,2024,11,21,6,-999.0,1.15,-999.0,90.0,-999.0,-999.0,2.57,87.06,-10.5,-999.0
2024-11-21 07:00:00,2024,11,21,7,-999.0,3.71,-999.0,89.98,-999.0,-999.0,2.57,87.06,-10.22,-999.0
2024-11-21 08:00:00,2024,11,21,8,-999.0,7.35,-999.0,90.86,-999.0,-999.0,2.58,87.05,-10.06,-999.0
2024-11-21 09:00:00,2024,11,21,9,-999.0,11.99,-999.0,91.75,-999.0,-999.0,2.49,87.05,-10.17,-999.0
2024-11-21 10:00:00,2024,11,21,10,-999.0,14.08,-999.0,92.87,-999.0,-999.0,2.27,87.06,-10.44,-999.0
2024-11-21 11:00:00,2024,11,21,11,-999.0,16.64,-999.0,92.81,-999.0,-999.0,2.2,87.03,-10.71,-999.0
2024-11-21 12:00:00,2024,11,21,12,-999.0,18.8,-999.0,93.13,-999.0,-999.0,2.03,87.01,-11.1,-999.0
2024-11-21 13:00:00,2024,11,21,13,-999.0,16.17,-999.0,93.11,-999.0,-999.0,1.88,87.03,-11.53,-999.0
2024-11-21 14:00:00,2024,11,21,14,-999.0,10.24,-999.0,92.62,-999.0,-999.0,1.82,87.07,-11.84,-999.0
2024-11-21 15:00:00,2024,11,21,15,-999.0,4.09,-999.0,92.24,-999.0,-999.0,1.91,87.1,-12.02,-999.0
2024-11-21 16:00:00,2024,11,21,16,-999.0,2.57,-999.0,91.17,-999.0,-999.0,1.73,87.15,-11.28,-999.0
2024-11-21 17:00:00,2024,11,21,17,-999.0,2.1,-999.0,88.26,-999.0,-999.0,1.83,87.16,-9.99,-999.0
2024-11-21 18:00:00,2024,11,21,18,-999.0,1.6,-999.0,85.9,-999.0,-999.0,1.76,87.14,-9.28,-999.0
2024-11-21 19:00:00,2024,11,21,19,-999.0,1.09,-999.0,84.29,-999.0,-999.0,1.62,87.1,-8.55,-999.0
2024-11-21 20:00:00,2024,11,21,20,-999.0,0.78,-999.0,83.6,-999.0,-999.0,1.66,87.06,-7.96,-999.0
2024-11-21 21:00:00,2024,11,21,21,-999.0,0.59,-999.0,84.13,-999.0,-999.0,1.7,87.06,-7.67,-999.0
2024-11-21 22:00:00,2024,11,21,22,-999.0,0.45,-999.0,86.22,-999.0,-999.0,1.7,87.07,-7.83,-999.0
2024-11-21 23:00:00,2024,11,21,23,-999.0,0.33,-999.0,89.19,-999.0,-999.0,1.73,87.11,-9.19,-999.0
2024-11-22 00:00:00,2024,11,22,0,-999.0,0.26,-999.0,90.33,-999.0,-999.0,2.02,87.16,-10.74,-999.0
2024-11-22 01:00:00,2024,11,22,1,-999.0,0.23,-999.0,91.34,-999.0,-999.0,1.97,87.21,-11.22,-999.0
2024-11-22 02:00:00,2024,11,22,2,-999.0,0.22,-999.0,92.67,-999.0,-999.0,1.83,87.24,-11.45,-999.0
2024-11-22 03:00:00,2024,11,22,3,-999.0,0.18,-999.0,93.97,-999.0,-999.0,1.54,87.25,-11.53,-999.0
2024-11-22 04:00:00,2024,11,22,4,-999.0,0.17,-999.0,94.48,-999.0,-999.0,1.28,87.25,-11.59,-999.0
2024-11-22 05:00:00,2024,11,22,5,-999.0,0.19,-999.0,94.73,-999.0,-999.0,1.17,87.25,-11.62,-999.0
2024-11-22 06:00:00,2024,11,22,6,-999.0,0.24,-999.0,95.04,-999.0,-999.0,1.21,87.25,-11.73,-999.0
2024-11-22 07:00:00,2024,11,22,7,-999.0,0.28,-999.0,95.62,-999.0,-999.0,1.32,87.26,-11.87,-999.0
2024-11-22 08:00:00,2024,11,22,8,-999.0,0.35,-999.0,95.08,-999.0,-999.0,1.34,87.27,-11.88,-999.0
2024-11-22 09:00:00,2024,11,22,9,-999.0,0.49,-999.0,93.74,-999.0,-999.0,1.34,87.27,-11.5,-999.0
2024-11-22 10:00:00,2024,11,22,10,-999.0,0.67,-999.0,95.32,-999.0,-999.0,1.84,87.22,-11.84,-999.0
2024-11-22 11:00:00,2024,11,22,11,-999.0,0.77,-999.0,95.94,-999.0,-999.0,2.02,87.27,-12.13,-999.0
2024-11-22 12:00:00,2024,11,22,12,-999.0,0.6,-999.0,95.72,-999.0,-999.0,2.03,87.32,-12.25,-999.0
2024-11-22 13:00:00,2024,11,22,13,-999.0,0.43,-999.0,94.25,-999.0,-999.0,1.85,87.31,-12.08,-999.0
2024-11-22 14:00:00,2024,11,22,14,-999.0,0.44,-999.0,93.67,-999.0,-999.0,1.76,87.24,-12.02,-999.0
2024-11-22 15:00:00,2024,11,22,15,-999.0,0.59,-999.0,93.62,-999.0,-999.0,1.76,87.19,-12.02,-999.0
2024-11-22 16:00:00,2024,11,22,16,-999.0,0.66,-999.0,91.09,-999.0,-999.0,1.14,87.28,-11.18,-999.0
2024-11-22 17:00:00,2024,11,22,17,-999.0,0.84,-999.0,89.82,-999.0,-999.0,1.58,87.28,-10.24,-999.0
2024-11-22 18:00:00,2024,11,22,18,-999.0,1.46,-999.0,88.52,-999.0,-999.0,1.78,87.29,-9.87,-999.0
2024-11-22 19:00:00,2024,11,22,19,-999.0,3.29,-999.0,89.38,-999.0,-999.0,2.12,87.24,-9.85,-999.0
2024-11-22 20:00:00,2024,11,22,20,-999.0,8.16,-999.0,89.73,-999.0,-999.0,2.44,87.2,-9.9,-999.0
2024-11-22 21:00:00,2024,11,22,21,-999.0,15.91,-999.0,89.51,-999.0,-999.0,2.21,87.2,-9.94,-999.0
2024-11-22 22:00:00,2024,11,22,22,-999.0,17.27,-999.0,90.89,-999.0,-999.0,1.89,87.21,-10.11,-999.0
2024-11-22 23:00:00,2024,11,22,23,-999.0,11.07,-999.0,92.82,-999.0,-999.0,2.13,87.15,-10.49,-999.0
2024-11-23 00:00:00,2024,11,23,0,-999.0,7.01,-999.0,93.39,-999.0,-999.0,2.23,87.09,-10.91,-999.0
2024-11-23 01:00:00,2024,11,23,1,-999.0,7.77,-999.0,93.83,-999.0,-999.0,2.36,87.04,-11.18,-999.0
2024-11-23 02:00:00,2024,11,23,2,-999.0,2.73,-999.0,94.4,-999.0,-999.0,2.55,86.99,-11.47,-999.0
2024-11-23 03:00:00,2024,11,23,3,-999.0,1.21,-999.0,95.57,-999.0,-999.0,2.59,86.9,-12.06,-999.0
2024-11-23 04:00:00,2024,11,23,4,-999.0,1.37,-999.0,95.55,-999.0,-999.0,2.64,86.79,-12.22,-999.0
2024-11-23 05:00:00,2024,11,23,5,-999.0,1.6,-999.0,95.81,-999.0,-999.0,2.67,86.68,-12.04,-999.0
2024-11-23 06:00:00,2024,11,23,6,-999.0,2.34,-999.0,95.5,-999.0,-999.0,3.15,86.6,-11.94,-999.0
2024-11-23 07:00:00,2024,11,23,7,-999.0,7.4,-999.0,95.51,-999.0,-999.0,3.32,86.56,-11.8,-999.0
2024-11-23 08:00:00,2024,11,23,8,-999.0,21.24,-999.0,95.5,-999.0,-999.0,2.83,86.47,-11.81,-999.0
2024-11-23 09:00:00,2024,11,23,9,-999.0,24.33,-999.0,96.2,-999.0,-999.0,2.66,86.37,-11.83,-999.0
2024-11-23 10:00:00,2024,11,23,10,-999.0,15.28,-999.0,96.91,-999.0,-999.0,2.59,86.27,-11.71,-999.0
2024-11-23 11:00:00,2024,11,23,11,-999.0,14.73,-999.0,97.39,-999.0,-999.0,2.32,86.22,-11.56,-999.0
2024-11-23 12:00:00,2024,11,23,12,-999.0,23.44,-999.0,98.08,-999.0,-999.0,2.23,86.15,-11.44,-999.0
2024-11-23 13:00:00,2024,11,23,13,-999.0,22.56,-999.0,98.55,-999.0,-999.0,1.95,86.08,-11.23,-999.0
2024-11-23 14:00:00,2024,11,23,14,-999.0,15.99,-999.0,98.61,-999.0,-999.0,1.76,85.99,-11.05,-999.0
2024-11-23 15:00:00,2024,11,23,15,-999.0,25.03,-999.0,99.29,-999.0,-999.0,1.82,85.95,-11.0,-999.0
2024-11-23 16:00:00,2024,11,23,16,-999.0,27.75,-999.0,99.6,-999.0,-999.0,1.53,85.95,-10.84,-999.0
2024-11-23 17:00:00,2024,11,23,17,-999.0,24.46,-999.0,99.89,-999.0,-999.0,1.61,85.95,-10.37,-999.0
2024-11-23 18:00:00,2024,11,23,18,-999.0,18.35,-999.0,99.65,-999.0,-999.0,2.33,85.95,-9.74,-999.0
2024-11-23 19:00:00,2024,11,23,19,-999.0,14.57,-999.0,99.45,-999.0,-999.0,2.97,85.95,-9.37,-999.0
2024-11-23 20:00:00,2024,11,23,20,-999.0,12.36,-999.0,98.84,-999.0,-999.0,3.28,85.99,-9.07,-999.0
2024-11-23 21:00:00,2024,11,23,21,-999.0,7.12,-999.0,98.51,-999.0,-999.0,3.38,86.03,-8.97,-999.0
2024-11-23 22:00:00,2024,11,23,22,-999.0,3.79,-999.0,98.83,-999.0,-999.0,3.19,86.08,-9.17,-999.0
2024-11-23 23:00:00,2024,11,23,23,-999.0,2.88,-999.0,98.54,-999.0,-999.0,2.95,86.14,-9.59,-999.0
2024-11-24 00:00:00,2024,11,24,0,-999.0,2.25,-999.0,98.8,-999.0,-999.0,2.83,86.22,-10.15,-999.0
2024-11-24 01:00:00,2024,11,24,1,-999.0,1.14,-999.0,99.16,-999.0,-999.0,2.83,86.28,-10.62,-999.0
2024-11-24 02:00:00,2024,11,24,2,-999.0,0.54,-999.0,99.13,-999.0,-999.0,2.74,86.33,-11.13,-999.0
2024-11-24 03:00:00,2024,11,24,3,-999.0,0.3,-999.0,99.06,-999.0,-999.0,2.44,86.37,-11.87,-999.0
2024-11-24 04:00:00,2024,11,24,4,-999.0,0.18,-999.0,98.81,-999.0,-999.0,2.55,86.4,-12.87,-999.0
2024-11-24 05:00:00,2024,11,24,5,-999.0,0.14,-999.0,99.49,-999.0,-999.0,2.62,86.45,-13.9,-999.0
2024-11-24 06:00:00,2024,11,24,6,-999.0,0.98,-999.0,100.0,-999.0,-999.0,2.75,86.5,-14.82,-999.0
2024-11-24 07:00:00,2024,11,24,7,-999.0,1.14,-999.0,100.0,-999.0,-999.0,2.87,86.57,-15.81,-999.0
2024-11-24 08:00:00,2024,11,24,8,-999.0,1.76,-999.0,100.0,-999.0,-999.0,2.92,86.63,-16.82,-999.0
2024-11-24 09:00:00,2024,11,24,9,-999.0,2.0,-999.0,100.0,-999.0,-999.0,2.98,86.69,-17.74,-999.0
2024-11-24 10:00:00,2024,11,24,10,-999.0,2.19,-999.0,100.0,-999.0,-999.0,2.98,86.73,-18.39,-999.0
2024-11-24 11:00:00,2024,11,24,11,-999.0,2.09,-999.0,100.0,-999.0,-999.0,2.91,86.76,-18.95,-999.0
2024-11-24 12:00:00,2024,11,24,12,-999.0,1.74,-999.0,100.0,-999.0,-999.0,2.9,86.78,-19.61,-999.0
2024-11-24 13:00:00,2024,11,24,13,-999.0,1.19,-999.0,100.0,-999.0,-999.0,2.92,86.8,-19.98,-999.0
2024-11-24 14:00:00,2024,11,24,14,-999.0,0.73,-999.0,100.0,-999.0,-999.0,2.88,86.82,-20.27,-999.0
2024-11-24 15:00:00,2024,11,24,15,-999.0,0.69,-999.0,100.0,-999.0,-999.0,2.78,86.87,-20.4,-999.0
2024-11-24 16:00:00,2024,11,24,16,-999.0,0.8,-999.0,99.8,-999.0,-999.0,2.49,86.95,-19.02,-999.0
2024-11-24 17:00:00,2024,11,24,17,-999.0,0.95,-999.0,97.72,-999.0,-999.0,2.19,87.01,-15.93,-999.0
2024-11-24 18:00:00,2024,11,24,18,-999.0,1.5,-999.0,95.2,-999.0,-999.0,2.33,87.06,-14.03,-999.0
2024-11-24 19:00:00,2024,11,24,19,-999.0,2.32,-999.0,94.89,-999.0,-999.0,2.23,87.07,-13.22,-999.0
2024-11-24 20:00:00,2024,11,24,20,-999.0,2.36,-999.0,94.71,-999.0,-999.0,1.94,87.07,-12.79,-999.0
2024-11-24 21:00:00,2024,11,24,21,-999.0,1.57,-999.0,94.49,-999.0,-999.0,1.62,87.07,-12.37,-999.0
2024-11-24 22:00:00,2024,11,24,22,-999.0,0.92,-999.0,96.59,-999.0,-999.0,0.98,87.05,-12.46,-999.0
2024-11-24 23:00:00,2024,11,24,23,-999.0,0.45,-999.0,95.07,-999.0,-999.0,0.94,87.05,-13.84,-999.0
2024-11-25 00:00:00,2024,11,25,0,-999.0,0.37,-999.0,96.14,-999.0,-999.0,1.06,87.08,-15.25,-999.0
2024-11-25 01:00:00,2024,11,25,1,-999.0,0.48,-999.0,100.0,-999.0,-999.0,1.22,87.11,-16.52,-999.0
2024-11-25 02:00:00,2024,11,25,2,-999.0,0.76,-999.0,100.0,-999.0,-999.0,1.5,87.14,-17.6,-999.0
2024-11-25 03:00:00,2024,11,25,3,-999.0,1.25,-999.0,100.0,-999.0,-999.0,1.72,87.14,-18.57,-999.0
2024-11-25 04:00:00,2024,11,25,4,-999.0,1.66,-999.0,100.0,-999.0,-999.0,1.85,87.15,-19.41,-999.0
2024-11-25 05:00:00,2024,11,25,5,-999.0,2.11,-999.0,100.0,-999.0,-999.0,1.95,87.15,-19.45,-999.0
2024-11-25 06:00:00,2024,11,25,6,-999.0,0.27,-999.0,100.0,-999.0,-999.0,1.99,87.15,-19.35,-999.0
2024-11-25 07:00:00,2024,11,25,7,-999.0,0.26,-999.0,100.0,-999.0,-999.0,1.86,87.12,-18.94,-999.0
2024-11-25 08:00:00,2024,11,25,8,-999.0,0.24,-999.0,100.0,-999.0,-999.0,1.82,87.07,-18.39,-999.0
2024-11-25 09:00:00,2024,11,25,9,-999.0,0.17,-999.0,100.0,-999.0,-999.0,1.82,87.03,-18.1,-999.0
2024-11-25 10:00:00,2024,11,25,10,-999.0,0.09,-999.0,100.0,-999.0,-999.0,1.96,86.99,-17.54,-999.0
2024-11-25 11:00:00,2024,11,25,11,-999.0,0.07,-999.0,99.88,-999.0,-999.0,2.01,86.96,-16.69,-999.0
2024-11-25 12:00:00,2024,11,25,12,-999.0,0.17,-999.0,99.02,-999.0,-999.0,2.1,86.93,-16.39,-999.0
2024-11-25 13:00:00,2024,11,25,13,-999.0,0.38,-999.0,98.27,-999.0,-999.0,2.25,86.93,-15.9,-999.0
2024-11-25 14:00:00,2024,11,25,14,-999.0,0.31,-999.0,97.77,-999.0,-999.0,2.21,86.9,-14.61,-999.0
2024-11-25 15:00:00,2024,11,25,15,-999.0,0.23,-999.0,97.24,-999.0,-999.0,2.1,86.85,-13.6,-999.0
2024-11-25 16:00:00,2024,11,25,16,-999.0,0.24,-999.0,97.5,-999.0,-999.0,1.88,86.82,-12.67,-999.0
2024-11-25 17:00:00,2024,11,25,17,-999.0,0.2,-999.0,98.06,-999.0,-999.0,1.48,86.78,-10.43,-999.0
2024-11-25 18:00:00,2024,11,25,18,-999.0,0.14,-999.0,97.33,-999.0,-999.0,1.59,86.73,-8.52,-999.0
2024-11-25 19:00:00,2024,11,25,19,-999.0,0.11,-999.0,98.9,-999.0,-999.0,1.58,86.66,-7.36,-999.0
2024-11-25 20:00:00,2024,11,25,20,-999.0,0.1,-999.0,98.53,-999.0,-999.0,1.57,86.6,-6.33,-999.0
2024-11-25 21:00:00,2024,11,25,21,-999.0,0.14,-999.0,98.16,-999.0,-999.0,1.59,86.57,-6.02,-999.0
2024-11-25 22:00:00,2024,11,25,22,-999.0,0.25,-999.0,100.0,-999.0,-999.0,1.46,86.56,-6.84,-999.0
2024-11-25 23:00:00,2024,11,25,23,-999.0,0.36,-999.0,100.0,-999.0,-999.0,1.13,86.56,-8.62,-999.0
2024-11-26 00:00:00,2024,11,26,0,-999.0,0.41,-999.0,100.0,-999.0,-999.0,1.05,86.56,-10.56,-999.0
2024-11-26 01:00:00,2024,11,26,1,-999.0,0.45,-999.0,100.0,-999.0,-999.0,1.1,86.53,-11.37,-999.0
2024-11-26 02:00:00,2024,11,26,2,-999.0,0.41,-999.0,100.0,-999.0,-999.0,1.43,86.48,-11.36,-999.0
2024-11-26 03:00:00,2024,11,26,3,-999.0,0.28,-999.0,100.0,-999.0,-999.0,1.74,86.42,-11.62,-999.0
2024-11-26 04:00:00,2024,11,26,4,-999.0,0.13,-999.0,100.0,-999.0,-999.0,2.01,86.38,-12.2,-999.0
2024-11-26 05:00:00,2024,11,26,5,-999.0,0.04,-999.0,100.0,-999.0,-999.0,2.51,86.35,-12.99,-999.0
2024-11-26 06:00:00,2024,11,26,6,-999.0,3.57,-999.0,100.0,-999.0,-999.0,2.91,86.33,-13.85,-999.0
2024-11-26 07:00:00,2024,11,26,7,-999.0,0.59,-999.0,100.0,-999.0,-999.0,3.23,86.32,-14.57,-999.0
